id,year,pctile,quintile
5312.1,14,66,4
5312.1,15,75,4
5312.1,16,72,4
5312.1,17,61,4
5312.1,18,82,5
5312.1,19,96,5
5312.1,20,54,3
5312.1,21,58,3
5312.1,22,66,4
5312.1,23,65,4
5312.1,24,51,3
5312.1,25,79,4
5312.1,26,64,4
5312.1,27,54,3
5312.1,28,74,4
5314.2,0,29,2
5314.2,1,22,2
5314.2,2,27,2
5314.2,3,20,2
5314.2,4,36,2
5314.2,5,32,2
5314.2,6,12,1
5314.2,7,21,2
5314.2,8,9,1
5314.2,9,19,1
5314.2,10,28,2
5314.2,11,60,3
5314.2,12,27,2
5314.2,13,30,2
5314.2,14,16,1
5314.2,15,27,2
5314.2,16,25,2
5314.2,17,27,2
5314.2,18,30,2
5314.2,19,18,1
5314.2,20,9,1
5314.2,21,5,1
5314.2,22,5,1
5314.2,23,4,1
5314.2,24,5,1
5314.2,25,5,1
5314.2,27,6,1
5314.2,29,6,1
5314.4,0,3,1
5314.4,1,30,2
5314.4,2,39,2
5314.4,3,46,3
5314.4,4,33,2
5314.4,5,42,3
5314.4,6,46,3
5314.4,7,36,2
5314.4,8,30,2
5314.4,9,21,2
5314.4,10,30,2
5314.4,11,29,2
5314.4,12,30,2
5314.4,13,26,2
5314.4,15,33,2
5314.4,17,25,2
5314.4,19,32,2
5314.4,21,21,2
5314.4,23,22,2
5314.4,25,59,3
5314.4,27,45,3
5314.4,29,63,4
5314.30,0,14,1
5314.30,1,13,1
5314.30,2,19,1
5314.30,3,19,1
5314.30,4,17,1
5314.30,5,16,1
5314.30,6,17,1
5314.30,7,22,2
5314.30,9,29,2
5314.30,11,30,2
5314.30,13,27,2
5314.30,15,35,2
5314.30,17,24,2
5314.30,19,37,2
5314.30,21,47,3
5314.171,0,43,3
5314.171,1,58,3
5314.171,2,58,3
5314.171,3,54,3
5314.171,4,54,3
5314.171,5,52,3
5314.171,6,39,2
5314.171,7,51,3
5314.171,8,58,3
5314.171,9,45,3
5314.171,10,40,3
5314.171,11,39,2
5314.171,12,47,3
5314.171,13,67,4
5314.171,14,78,4
5314.171,15,37,2
5314.171,16,13,1
5314.171,17,12,1
5314.171,19,45,3
5314.171,21,27,2
5314.171,23,63,4
5315.1,0,25,2
5315.1,1,26,2
5315.1,2,23,2
5315.1,3,42,3
5315.1,4,30,2
5315.1,5,35,2
5315.1,6,48,3
5315.1,7,35,2
5315.1,8,30,2
5315.1,9,42,3
5315.1,10,35,2
5315.1,11,36,2
5315.1,12,29,2
5315.1,13,42,3
5315.1,14,29,2
5315.1,15,29,2
5315.1,16,32,2
5315.1,17,40,3
5315.1,18,45,3
5315.1,19,48,3
5315.1,20,33,2
5315.1,21,37,2
5315.1,22,24,2
5315.1,23,31,2
5315.1,24,47,3
5315.1,25,41,3
5315.1,26,46,3
5315.1,27,39,2
5315.1,28,49,3
5315.1,29,28,2
5315.1,31,32,2
5315.1,32,20,1
5315.1,33,17,1
5315.1,34,2,1
5315.1,35,20,2
5315.1,37,9,1
5315.6,0,28,2
5315.6,1,35,2
5315.6,2,36,2
5315.6,3,70,4
5315.6,4,49,3
5315.6,5,58,3
5315.6,6,51,3
5315.6,7,60,4
5315.6,8,55,3
5315.6,9,52,3
5315.6,10,58,3
5315.6,12,67,4
5315.6,14,62,4
5315.6,16,75,4
5315.170,0,16,1
5315.170,1,53,3
5315.170,2,47,3
5315.170,3,31,2
5315.170,4,37,2
5315.170,5,33,2
5315.170,6,33,2
5315.170,8,43,3
5315.170,9,43,3
5315.170,10,50,3
5315.170,11,36,2
5315.170,12,73,4
5315.170,13,48,3
5315.170,14,39,2
5315.170,15,24,2
5315.170,16,22,2
5316.1,0,39,2
5316.1,1,59,3
5316.1,2,44,3
5316.1,3,20,1
5316.1,4,40,2
5316.1,5,32,2
5316.1,6,28,2
5316.1,7,54,3
5316.1,8,45,3
5316.1,9,23,2
5316.1,10,21,2
5316.1,11,26,2
5316.1,12,19,1
5316.1,13,38,2
5316.1,14,2,1
5316.1,15,56,3
5316.1,16,37,2
5316.1,17,30,2
5316.1,18,9,1
5316.1,19,46,3
5316.1,20,41,3
5316.1,21,35,2
5316.1,22,51,3
5316.1,23,36,2
5316.1,24,31,2
5316.1,25,36,2
5316.1,26,22,2
5316.1,27,73,4
5316.1,28,56,3
5316.170,0,31,2
5316.170,1,33,2
5316.170,2,46,3
5316.170,3,49,3
5316.170,4,48,3
5316.170,5,57,3
5316.170,6,71,4
5316.170,7,53,3
5316.170,8,59,3
5316.170,9,34,2
5316.170,13,79,4
5316.170,14,64,4
5316.170,15,59,3
5317.2,0,1,1
5317.2,1,1,1
5317.2,2,1,1
5317.2,3,1,1
5317.2,4,9,1
5317.2,5,8,1
5317.2,6,0,1
5317.2,7,15,1
5317.2,8,53,3
5317.2,9,49,3
5317.2,10,1,1
5317.2,11,2,1
5317.2,12,2,1
5317.2,14,2,1
5317.2,15,2,1
5319.1,0,62,4
5319.1,1,53,3
5319.1,2,52,3
5319.1,3,49,3
5319.1,4,32,2
5319.1,5,25,2
5319.1,6,53,3
5319.1,7,71,4
5319.1,8,86,5
5319.1,9,83,5
5319.1,10,69,4
5319.1,11,80,4
5319.1,12,77,4
5319.1,13,73,4
5319.1,14,90,5
5319.1,15,88,5
5319.1,16,82,5
5319.1,17,76,4
5319.1,18,71,4
5321.4,0,16,1
5321.4,1,35,2
5321.4,3,39,2
5321.4,4,26,2
5321.4,5,49,3
5321.4,6,56,3
5321.4,7,69,4
5321.4,9,66,4
5321.4,10,69,4
5321.4,11,73,4
5321.4,12,81,5
5321.4,13,57,3
5321.4,14,66,4
5321.8,0,6,1
5321.8,1,57,3
5321.8,2,66,4
5321.8,3,62,4
5321.8,4,71,4
5321.8,5,70,4
5321.8,6,77,4
5321.8,7,79,4
5321.8,8,81,5
5321.8,9,87,5
5321.8,10,35,2
5321.8,11,35,2
5321.8,12,60,3
5321.8,13,68,4
5321.8,14,84,5
5321.8,15,75,4
5321.8,16,80,4
5321.8,17,87,5
5321.8,18,90,5
5321.8,19,86,5
5321.8,20,87,5
5321.8,21,91,5
5321.8,22,90,5
5321.8,23,93,5
5322.170,0,40,2
5322.170,1,23,2
5322.170,2,28,2
5322.170,3,24,2
5322.170,4,21,2
5322.170,5,37,2
5322.170,6,51,3
5322.170,7,48,3
5322.170,8,37,2
5322.170,9,27,2
5323.1,0,44,3
5323.1,1,64,4
5323.1,2,55,3
5323.1,3,80,4
5323.1,4,49,3
5323.1,5,52,3
5323.1,6,63,4
5323.1,7,72,4
5323.1,8,69,4
5323.1,9,71,4
5323.1,10,75,4
5323.1,11,79,4
5323.1,12,79,4
5323.1,13,77,4
5323.1,14,70,4
5323.1,15,80,4
5323.1,16,82,5
5323.1,17,75,4
5323.1,18,73,4
5323.1,19,66,4
5323.1,20,75,4
5323.1,21,63,4
5323.2,0,63,4
5323.2,1,43,3
5323.2,2,29,2
5323.2,3,28,2
5323.2,4,41,3
5323.2,5,19,1
5323.2,6,28,2
5323.2,7,16,1
5323.2,12,1,1
5323.2,14,8,1
5323.2,16,2,1
5323.2,18,18,1
5323.2,20,19,1
5323.2,22,8,1
5323.2,24,25,2
5323.2,26,25,2
5323.2,28,9,1
5323.170,0,49,3
5323.170,1,63,4
5323.170,2,51,3
5323.170,3,53,3
5323.170,4,45,3
5323.170,5,43,3
5323.170,6,58,3
5323.170,7,63,4
5323.170,8,54,3
5323.170,9,57,3
5323.170,10,33,2
5323.170,11,66,4
5323.170,12,57,3
5323.170,13,60,3
5323.170,15,29,2
5324.4,0,56,3
5324.4,1,53,3
5324.4,2,33,2
5324.4,3,31,2
5324.4,4,28,2
5324.4,5,22,2
5324.4,6,72,4
5324.4,7,50,3
5324.4,8,64,4
5324.4,9,1,1
5324.4,10,1,1
5324.4,11,4,1
5324.4,12,1,1
5324.4,13,1,1
5324.4,14,1,1
5324.4,15,16,1
5324.4,16,2,1
5324.4,17,18,1
5324.4,18,8,1
5324.4,19,7,1
5324.10,0,18,1
5324.10,1,21,2
5324.10,2,1,1
5324.10,3,76,4
5324.10,4,48,3
5324.10,5,68,4
5324.10,6,40,2
5324.10,7,56,3
5324.10,8,33,2
5324.10,9,43,3
5324.10,10,67,4
5324.12,0,15,1
5324.12,1,17,1
5324.12,2,21,2
5324.12,3,2,1
5324.12,4,28,2
5324.12,5,56,3
5324.12,6,40,3
5324.12,7,23,2
5324.12,8,8,1
5324.12,9,13,1
5324.12,10,14,1
5324.12,11,15,1
5324.12,12,5,1
5324.12,13,34,2
5324.12,14,14,1
5324.12,15,70,4
5324.172,0,69,4
5324.172,1,61,4
5324.172,2,48,3
5324.172,3,57,3
5324.172,4,56,3
5324.172,5,72,4
5324.172,6,77,4
5324.172,7,71,4
5324.172,8,71,4
5324.172,9,69,4
5324.172,10,75,4
5324.172,11,76,4
5324.172,12,75,4
5324.172,13,65,4
5324.172,14,80,4
5324.172,15,67,4
5326.1,0,18,1
5326.1,1,20,1
5326.1,2,44,3
5326.1,3,26,2
5326.1,4,20,2
5326.1,5,29,2
5326.1,6,18,1
5326.1,7,15,1
5326.1,8,26,2
5326.1,9,27,2
5326.1,10,58,3
5326.1,11,49,3
5326.1,12,32,2
5326.1,13,23,2
5326.1,14,3,1
5326.1,15,3,1
5326.1,16,26,2
5326.1,17,27,2
5326.1,18,36,2
5326.1,19,26,2
5326.1,20,32,2
5326.1,21,20,1
5326.1,22,13,1
5326.1,23,40,2
5326.1,24,33,2
5326.4,0,21,2
5326.4,1,11,1
5326.4,2,1,1
5326.4,3,5,1
5326.4,4,7,1
5326.4,5,16,1
5326.4,6,39,2
5326.4,7,32,2
5326.4,8,41,3
5326.4,9,47,3
5326.4,10,40,3
5326.4,11,45,3
5326.4,12,33,2
5326.4,13,16,1
5326.171,0,81,5
5326.171,1,69,4
5326.171,2,67,4
5326.171,3,68,4
5326.171,4,83,5
5326.171,5,77,4
5326.171,6,90,5
5326.171,7,78,4
5326.171,8,71,4
5326.171,9,72,4
5326.171,10,67,4
5326.171,11,75,4
5326.171,12,46,3
5327.1,0,39,2
5327.1,1,37,2
5327.1,2,51,3
5327.1,3,54,3
5327.1,4,64,4
5327.1,5,78,4
5327.1,6,79,4
5327.1,7,82,5
5327.1,8,88,5
5327.1,9,84,5
5327.1,10,86,5
5327.1,11,74,4
5327.1,12,71,4
5327.2,0,65,4
5327.2,1,35,2
5327.2,2,96,5
5327.2,3,28,2
5327.2,4,65,4
5327.2,5,68,4
5327.2,6,67,4
5327.2,7,63,4
5327.2,8,57,3
5327.2,9,58,3
5327.2,10,65,4
5327.2,11,77,4
5327.2,15,90,5
5327.2,16,80,5
5327.2,17,86,5
5327.2,18,88,5
5327.2,19,88,5
5327.2,20,73,4
5327.2,21,71,4
5327.2,22,71,4
5327.2,23,69,4
5331.1,0,32,2
5331.1,1,46,3
5331.1,2,35,2
5331.1,3,38,2
5331.1,4,40,2
5331.1,5,35,2
5331.1,6,25,2
5331.1,7,8,1
5331.1,8,35,2
5331.1,9,44,3
5331.1,10,45,3
5332.1,0,75,4
5332.1,1,58,3
5332.1,2,64,4
5332.1,3,68,4
5332.1,4,62,4
5332.1,5,68,4
5332.1,6,66,4
5332.1,7,92,5
5332.1,8,71,4
5332.1,9,82,5
5332.1,10,83,5
5332.1,11,86,5
5332.1,12,96,5
5332.1,13,95,5
5332.1,14,73,4
5332.1,15,88,5
5332.1,16,98,5
5332.1,17,90,5
5332.1,18,92,5
5332.1,19,90,5
5332.1,20,80,5
5332.1,21,51,3
5332.1,22,81,5
5332.1,23,46,3
5332.1,24,40,3
5332.1,25,45,3
5332.1,26,18,1
5332.1,27,41,3
5332.1,28,37,2
5332.30,0,47,3
5332.30,1,58,3
5332.30,2,41,3
5332.30,3,45,3
5332.30,4,45,3
5332.30,5,43,3
5332.30,6,43,3
5332.30,7,80,4
5332.30,8,49,3
5332.30,10,85,5
5332.30,12,88,5
5332.30,14,92,5
5332.30,16,97,5
5332.30,18,92,5
5332.30,20,77,4
5332.30,22,67,4
5332.172,0,77,4
5332.172,1,61,4
5332.172,2,54,3
5332.172,3,46,3
5332.172,4,36,2
5332.172,5,70,4
5332.172,6,66,4
5332.172,7,69,4
5332.172,8,68,4
5332.172,9,73,4
5332.172,10,67,4
5332.172,11,64,4
5332.172,12,64,4
5332.172,13,79,4
5332.172,14,62,4
5332.172,15,73,4
5332.172,16,60,4
5332.174,0,43,3
5332.174,1,64,4
5332.174,2,50,3
5332.174,3,29,2
5332.174,4,34,2
5332.174,5,43,3
5332.174,6,27,2
5332.174,7,36,2
5332.174,8,47,3
5332.174,9,51,3
5332.174,10,55,3
5332.174,11,62,4
5332.174,12,34,2
5332.174,13,30,2
5332.174,14,49,3
5332.174,15,71,4
5332.174,16,71,4
5333.1,0,36,2
5333.1,1,37,2
5333.1,2,27,2
5333.1,3,33,2
5333.1,4,31,2
5333.1,5,17,1
5333.1,6,21,2
5333.1,7,40,2
5333.1,8,50,3
5333.1,9,42,3
5333.1,10,43,3
5333.1,11,39,2
5333.1,12,41,3
5333.1,13,40,2
5333.1,14,36,2
5333.1,15,41,3
5333.1,16,54,3
5333.1,17,40,2
5333.1,18,31,2
5333.1,19,22,2
5333.1,20,29,2
5333.1,21,19,1
5333.1,22,26,2
5333.1,23,50,3
5333.1,24,21,2
5333.1,25,47,3
5333.1,26,24,2
5333.1,27,3,1
5335.1,0,3,1
5335.1,1,1,1
5335.1,2,1,1
5335.1,3,15,1
5335.1,4,17,1
5335.1,5,6,1
5335.1,6,27,2
5335.1,7,31,2
5335.1,8,25,2
5335.1,9,4,1
5335.1,10,20,2
5335.1,11,13,1
5335.1,12,22,2
5335.1,13,24,2
5335.1,14,25,2
5335.1,15,13,1
5335.1,16,24,2
5335.1,17,17,1
5335.1,18,18,1
5335.1,19,17,1
5335.1,20,19,1
5335.1,21,19,1
5335.1,22,23,2
5335.1,23,28,2
5335.1,24,44,3
5335.1,25,6,1
5335.1,26,26,2
5335.1,27,25,2
5335.1,28,17,1
5335.1,29,43,3
5335.1,31,21,2
5335.1,33,22,2
5336.1,0,49,3
5336.1,1,22,2
5336.1,2,21,2
5336.1,3,19,1
5336.1,4,17,1
5336.1,5,21,2
5336.1,6,31,2
5336.1,7,19,1
5336.1,8,43,3
5336.1,9,79,4
5336.1,10,60,3
5336.1,11,64,4
5336.1,12,85,5
5336.1,13,2,1
5336.1,14,2,1
5336.1,15,3,1
5336.1,16,3,1
5336.1,17,7,1
5336.179,0,30,2
5336.179,1,30,2
5336.179,2,24,2
5336.179,3,10,1
5336.179,4,24,2
5336.179,5,59,3
5336.179,6,62,4
5336.179,8,58,3
5336.179,10,60,3
5336.179,12,60,4
5336.179,14,64,4
5336.179,16,64,4
5336.179,18,71,4
5336.179,20,64,4
5336.179,22,63,4
5336.179,24,60,3
5336.179,26,37,2
5338.1,0,21,2
5338.1,1,19,1
5338.1,2,20,2
5338.1,3,47,3
5338.1,4,33,2
5338.1,5,34,2
5338.1,6,51,3
5338.1,7,39,2
5338.1,8,14,1
5338.1,9,29,2
5338.1,10,36,2
5338.1,11,28,2
5338.1,12,19,1
5338.1,13,5,1
5338.1,14,13,1
5338.2,0,25,2
5338.2,1,23,2
5338.2,2,24,2
5338.2,3,38,2
5338.2,4,42,3
5338.2,5,48,3
5338.2,6,41,3
5338.2,7,41,3
5338.2,8,71,4
5338.2,9,78,4
5338.2,10,75,4
5340.1,0,59,3
5340.1,1,58,3
5340.1,2,63,4
5340.1,3,46,3
5340.1,4,52,3
5340.1,5,61,4
5340.1,6,67,4
5340.1,7,60,3
5340.1,8,73,4
5340.1,9,62,4
5340.1,10,81,5
5340.1,11,72,4
5340.1,12,69,4
5340.1,13,77,4
5340.1,14,80,5
5340.1,15,79,4
5340.1,16,79,4
5340.1,17,59,3
5340.1,18,71,4
5340.1,19,42,3
5340.1,20,54,3
5340.1,21,60,4
5340.1,22,58,3
5340.1,23,53,3
5340.1,24,61,4
5340.1,25,54,3
5340.1,26,74,4
5340.1,27,55,3
5340.1,28,46,3
5340.4,0,48,3
5340.4,1,85,5
5340.4,2,65,4
5340.4,3,72,4
5340.4,4,78,4
5340.4,5,80,5
5340.4,6,72,4
5340.4,7,76,4
5340.4,8,77,4
5340.4,9,76,4
5340.4,10,73,4
5340.4,11,72,4
5340.4,12,73,4
5340.4,13,91,5
5340.4,14,73,4
5340.4,15,74,4
5340.8,0,36,2
5340.8,1,39,2
5340.8,2,38,2
5340.8,3,42,3
5340.8,4,44,3
5340.8,5,46,3
5340.8,6,50,3
5340.8,7,50,3
5340.8,8,55,3
5340.8,9,52,3
5340.8,10,50,3
5340.8,11,60,4
5340.171,0,69,4
5340.171,1,25,2
5340.171,2,40,3
5340.171,3,52,3
5340.171,4,62,4
5340.171,5,55,3
5340.171,6,58,3
5340.171,7,49,3
5340.171,8,38,2
5340.171,9,29,2
5340.171,10,21,2
5340.171,11,39,2
5340.171,12,77,4
5340.171,13,61,4
5340.171,14,41,3
5341.1,0,85,5
5341.1,1,79,4
5341.1,2,61,4
5341.1,3,50,3
5341.1,4,48,3
5341.1,5,41,3
5341.1,6,32,2
5341.1,7,36,2
5341.1,8,31,2
5341.1,9,59,3
5341.1,10,66,4
5341.1,11,56,3
5341.1,12,67,4
5341.1,26,63,4
5341.1,27,30,2
5341.1,28,56,3
5342.1,0,33,2
5342.1,1,28,2
5342.1,2,50,3
5342.1,3,36,2
5342.1,4,37,2
5342.1,5,17,1
5342.1,6,36,2
5342.1,7,27,2
5342.1,8,29,2
5342.1,9,25,2
5342.1,10,33,2
5342.1,11,14,1
5342.1,12,13,1
5342.1,13,15,1
5342.1,14,15,1
5342.1,15,16,1
5342.1,16,16,1
5342.1,17,10,1
5342.1,18,16,1
5342.1,19,18,1
5342.1,20,16,1
5342.1,21,9,1
5342.1,22,18,1
5342.1,23,10,1
5342.1,24,10,1
5342.4,0,28,2
5342.4,1,16,1
5342.4,2,16,1
5342.4,3,19,1
5342.4,4,17,1
5342.4,5,9,1
5342.4,6,18,1
5342.4,7,1,1
5342.4,8,3,1
5342.4,9,13,1
5342.4,10,15,1
5342.4,11,21,2
5342.4,12,23,2
5342.4,13,23,2
5342.4,14,12,1
5342.4,15,23,2
5342.4,16,25,2
5342.4,17,24,2
5342.4,18,29,2
5342.4,19,39,2
5342.4,20,2,1
5342.4,21,52,3
5342.4,22,44,3
5342.4,23,41,3
5342.4,25,40,2
5342.4,27,38,2
5342.4,29,33,2
5342.4,31,50,3
5342.4,33,36,2
5342.4,35,64,4
5342.4,37,22,2
5343.1,0,88,5
5343.1,1,82,5
5343.1,2,89,5
5343.1,3,75,4
5343.1,4,82,5
5343.1,5,88,5
5343.1,6,71,4
5343.1,7,92,5
5343.1,8,91,5
5343.1,9,89,5
5343.1,10,92,5
5343.1,11,94,5
5343.1,12,94,5
5343.1,13,89,5
5343.1,14,75,4
5343.1,15,94,5
5343.1,16,94,5
5343.1,17,97,5
5343.1,18,97,5
5343.1,19,97,5
5343.1,20,93,5
5343.1,21,83,5
5343.1,22,58,3
5343.5,0,38,2
5343.5,1,43,3
5343.5,2,41,3
5343.5,3,36,2
5343.5,4,35,2
5343.5,5,44,3
5343.5,6,40,2
5343.5,7,44,3
5343.5,8,46,3
5343.5,9,67,4
5343.5,10,57,3
5343.5,11,42,3
5343.5,12,66,4
5343.5,13,65,4
5343.5,14,62,4
5343.5,15,47,3
5343.5,16,43,3
5343.5,17,46,3
5343.5,18,44,3
5343.5,19,47,3
5343.5,20,49,3
5343.5,21,44,3
5343.5,22,48,3
5343.5,23,60,3
5343.5,24,64,4
5343.5,26,58,3
5343.5,28,55,3
5343.5,30,41,3
5343.5,32,45,3
5343.5,34,19,1
5343.5,36,51,3
5343.5,38,23,2
5343.6,0,54,3
5343.6,1,81,5
5343.6,2,81,5
5343.6,3,83,5
5343.6,4,87,5
5343.6,5,91,5
5343.6,6,94,5
5343.6,7,92,5
5343.6,8,92,5
5343.6,9,92,5
5343.6,10,95,5
5343.6,11,96,5
5343.6,12,91,5
5345.1,0,22,2
5345.1,1,24,2
5345.1,2,25,2
5345.1,3,23,2
5345.1,4,28,2
5345.1,5,38,2
5345.1,6,39,2
5345.1,7,44,3
5345.1,8,45,3
5345.1,9,42,3
5345.1,10,43,3
5345.1,11,45,3
5345.1,12,44,3
5345.1,13,44,3
5345.1,14,41,3
5345.1,15,41,3
5346.1,0,50,3
5346.1,1,56,3
5346.1,2,73,4
5346.1,3,56,3
5346.1,4,31,2
5346.1,5,36,2
5346.1,6,37,2
5346.1,7,52,3
5346.1,8,49,3
5346.1,9,58,3
5346.1,10,56,3
5346.1,11,45,3
5346.1,12,39,2
5346.1,13,68,4
5346.1,14,56,3
5346.1,15,69,4
5346.1,16,66,4
5346.1,17,69,4
5346.1,18,69,4
5346.1,19,73,4
5346.1,20,73,4
5346.1,21,77,4
5346.1,22,77,4
5346.1,23,90,5
5346.1,24,67,4
5346.1,25,67,4
5346.1,26,51,3
5346.1,27,64,4
5346.1,28,71,4
5347.1,0,6,1
5347.1,1,5,1
5347.1,2,4,1
5347.1,3,11,1
5347.1,4,7,1
5347.1,5,10,1
5347.1,6,10,1
5347.1,7,46,3
5347.1,8,51,3
5347.1,9,45,3
5347.1,10,21,2
5348.1,0,16,1
5348.1,1,28,2
5348.1,2,26,2
5348.1,3,26,2
5348.1,4,32,2
5348.1,5,22,2
5348.1,6,21,2
5348.1,7,39,2
5348.1,8,56,3
5348.1,9,49,3
5348.1,10,34,2
5348.1,11,38,2
5348.1,12,56,3
5348.1,13,54,3
5348.1,14,77,4
5348.1,15,60,4
5348.1,16,72,4
5348.1,17,60,4
5348.1,18,59,3
5348.1,19,63,4
5348.1,20,30,2
5348.1,21,29,2
5348.1,22,28,2
5348.1,23,33,2
5348.1,24,34,2
5348.1,25,38,2
5348.1,26,24,2
5348.1,27,38,2
5348.1,28,32,2
5348.5,0,28,2
5348.5,1,35,2
5348.5,2,31,2
5348.5,15,68,4
5348.5,16,54,3
5348.5,17,64,4
5348.5,18,65,4
5348.5,20,78,4
5348.5,22,4,1
5348.5,28,47,3
5348.5,30,57,3
5348.5,32,66,4
5348.7,0,59,3
5348.7,1,63,4
5348.7,2,68,4
5348.7,3,64,4
5348.7,4,71,4
5348.7,5,62,4
5348.7,6,68,4
5348.7,7,66,4
5348.7,8,77,4
5348.7,9,71,4
5348.7,10,63,4
5348.7,11,65,4
5348.7,13,68,4
5348.7,17,83,5
5348.7,19,87,5
5348.7,21,97,5
5348.7,23,38,2
5348.171,0,74,4
5348.171,1,63,4
5348.171,2,48,3
5348.171,3,62,4
5348.171,4,64,4
5348.171,5,62,4
5348.171,6,47,3
5348.171,7,68,4
5348.171,8,32,2
5348.171,9,69,4
5348.171,10,65,4
5348.171,11,65,4
5348.171,12,68,4
5348.171,13,54,3
5349.4,0,13,1
5349.4,1,32,2
5349.4,2,30,2
5349.4,3,28,2
5349.4,4,5,1
5349.4,5,9,1
5349.4,6,1,1
5349.4,7,8,1
5349.4,8,1,1
5349.4,9,15,1
5349.4,10,9,1
5349.4,11,2,1
5349.4,12,7,1
5349.4,13,2,1
5349.4,14,6,1
5349.4,15,3,1
5349.4,16,87,5
5349.4,17,11,1
5349.4,18,1,1
5349.4,19,3,1
5349.4,20,8,1
5349.4,21,42,3
5349.4,22,31,2
5349.4,23,21,2
5349.4,24,8,1
5349.4,25,30,2
5349.4,26,14,1
5349.4,27,2,1
5349.4,28,38,2
5349.4,30,25,2
5349.4,31,30,2
5349.4,32,33,2
5349.4,33,32,2
5349.4,34,32,2
5349.4,36,16,1
5349.4,38,19,1
5349.4,40,6,1
5349.4,42,3,1
5349.4,44,4,1
5349.4,46,1,1
5350.1,0,31,2
5350.1,1,28,2
5350.1,2,26,2
5350.1,3,22,2
5350.1,4,23,2
5350.1,5,31,2
5350.1,6,19,1
5350.1,7,31,2
5350.1,8,39,2
5350.1,9,21,2
5350.1,10,54,3
5350.1,11,76,4
5350.1,12,53,3
5350.1,13,77,4
5350.1,14,58,3
5350.1,15,63,4
5350.1,16,65,4
5350.1,17,77,4
5350.1,18,69,4
5350.1,19,50,3
5350.1,20,28,2
5350.1,21,57,3
5350.1,22,23,2
5350.1,23,27,2
5350.1,24,29,2
5350.1,25,28,2
5350.1,26,25,2
5350.1,27,22,2
5350.1,28,11,1
5350.170,0,31,2
5350.170,1,22,2
5350.170,2,41,3
5350.170,3,90,5
5350.170,4,63,4
5350.170,5,72,4
5350.170,6,71,4
5350.170,7,71,4
5350.170,8,44,3
5350.170,9,21,2
5351.1,0,77,4
5351.1,1,69,4
5351.1,2,80,4
5351.1,3,64,4
5351.1,4,74,4
5351.1,5,89,5
5351.1,6,67,4
5351.1,7,64,4
5351.1,8,59,3
5351.1,9,75,4
5351.1,10,63,4
5351.1,11,59,3
5351.1,12,74,4
5351.1,13,79,4
5351.1,14,35,2
5351.1,15,49,3
5351.1,16,9,1
5351.1,17,23,2
5351.1,18,21,2
5351.1,19,15,1
5351.1,20,29,2
5351.1,21,45,3
5351.1,22,22,2
5351.1,23,26,2
5351.1,24,34,2
5351.1,25,15,1
5351.1,26,21,2
5351.1,27,17,1
5351.1,28,20,1
5351.5,0,24,2
5351.5,1,36,2
5351.5,2,34,2
5351.5,3,36,2
5351.5,4,33,2
5351.5,5,37,2
5351.5,6,39,2
5351.5,7,36,2
5351.5,8,37,2
5351.5,9,36,2
5351.5,10,34,2
5351.5,11,39,2
5351.5,12,40,3
5351.5,13,50,3
5351.5,14,43,3
5351.5,15,51,3
5351.5,16,65,4
5351.5,17,44,3
5351.6,0,23,2
5351.6,1,6,1
5351.6,2,9,1
5351.6,3,13,1
5351.6,4,17,1
5351.6,5,23,2
5351.6,6,25,2
5351.6,7,34,2
5351.6,8,38,2
5351.6,9,38,2
5351.6,10,51,3
5351.6,11,68,4
5351.6,12,83,5
5351.6,13,84,5
5351.6,14,68,4
5351.6,15,15,1
5351.6,16,27,2
5351.10,0,17,1
5351.10,1,57,3
5351.10,2,53,3
5351.10,3,56,3
5351.10,4,55,3
5351.10,5,64,4
5351.10,6,65,4
5351.10,7,66,4
5351.10,8,67,4
5351.10,9,81,5
5351.10,10,76,4
5351.171,0,73,4
5351.171,1,49,3
5351.171,2,50,3
5351.171,3,51,3
5351.171,4,51,3
5351.171,5,52,3
5351.171,6,60,3
5351.171,7,54,3
5351.171,8,50,3
5351.171,9,54,3
5351.171,10,54,3
5351.171,11,55,3
5351.171,12,57,3
5351.171,13,60,3
5351.171,14,63,4
5351.171,15,64,4
5351.171,16,66,4
5351.171,17,63,4
5351.171,18,66,4
5351.171,19,74,4
5351.171,20,74,4
5351.171,21,46,3
5352.1,0,61,4
5352.1,1,71,4
5352.1,2,50,3
5352.1,3,63,4
5352.1,4,67,4
5352.1,5,70,4
5352.1,6,85,5
5352.1,7,73,4
5352.1,8,79,4
5352.1,9,83,5
5352.1,10,73,4
5352.1,11,77,4
5352.1,12,76,4
5352.1,13,69,4
5352.1,14,75,4
5352.1,15,78,4
5352.1,16,82,5
5352.1,17,87,5
5352.1,18,88,5
5352.1,19,88,5
5352.1,20,74,4
5352.1,21,29,2
5352.1,22,0,1
5352.1,23,32,2
5352.1,24,44,3
5352.1,25,32,2
5352.1,26,30,2
5352.1,27,28,2
5352.1,28,28,2
5352.3,0,22,2
5352.3,1,36,2
5352.3,2,68,4
5352.3,3,56,3
5352.3,4,65,4
5352.3,5,53,3
5352.3,6,56,3
5352.3,7,61,4
5352.3,8,56,3
5352.3,9,62,4
5352.3,10,63,4
5352.3,11,53,3
5352.3,12,69,4
5352.3,13,77,4
5352.3,14,90,5
5352.3,15,77,4
5352.3,16,57,3
5352.3,17,65,4
5352.4,0,18,1
5352.4,1,25,2
5352.4,2,32,2
5352.4,3,47,3
